yr,date,st,mag,inj,fat,lat,lon,len,wid
1967,1967-06-11,KS,2,0,0,37.1,-98.58,32.2,10
1967,1967-06-12,WI,2,0,0,45.3,-92.7,0.5,50
1967,1967-06-12,NE,2,0,0,40.67,-99.05,34.3,50
1967,1967-06-13,NE,2,0,0,40.87,-99.17,33.0,10
1967,1967-06-13,NE,2,0,0,40.7,-98.98,69.7,10
1967,1967-06-13,NE,2,1,0,41.75,-97.78,88.3,10
1967,1967-06-13,NE,2,0,0,40.72,-99.08,0.5,10
1967,1967-06-13,NE,2,0,0,40.8,-98.17,18.8,10
1967,1967-06-14,NE,2,0,0,42.15,-96.48,0.5,10
1967,1967-06-14,NE,2,0,0,40.55,-101.68,0.1,10
1967,1967-06-14,NE,2,0,0,40.98,-100.75,7.0,10
1967,1967-06-14,IA,3,3,0,42.8,-96.58,6.2,500
1967,1967-06-14,IA,2,0,0,42.88,-96.17,1.0,100
1967,1967-06-15,TX,2,0,0,35.12,-101.78,0.1,33
1967,1967-06-18,SD,2,3,0,44.07,-103.2,1.0,150
1967,1967-06-19,GA,2,0,0,31.7,-83.25,0.9,33
1967,1967-06-21,IL,2,0,0,37.1,-89.1,0.1,10
1967,1967-06-23,KS,3,30,1,38.15,-101.25,35.6,10
1967,1967-06-24,IN,2,0,0,40.27,-86.78,0.1,50
1967,1967-06-29,AL,2,0,0,34.45,-88.15,0.5,10
1967,1967-06-29,TX,2,0,0,33.27,-97.22,1.0,33
1967,1967-06-30,WI,2,1,0,44.03,-88.17,5.9,100
1967,1967-06-01,TX,2,1,0,33.6,-101.85,2.0,67
1967,1967-06-01,TX,2,0,0,34.93,-102.4,4.7,10
1967,1967-06-01,FL,2,0,0,30.58,-84.58,0.3,33
1967,1967-06-01,TX,2,0,0,33.75,-101.85,0.1,67
1967,1967-06-05,FL,2,0,0,28.5,-81.35,0.1,173
1967,1967-06-06,WY,2,2,0,43.1,-108.35,8.2,33
1967,1967-06-06,NE,3,1,0,40.18,-101.95,40.1,10
1967,1967-06-07,NE,2,0,0,40.12,-96.93,67.3,10
1967,1967-06-07,IA,2,0,0,42.05,-93.62,1.0,100
1967,1967-06-08,IA,2,0,0,42.0,-93.6,14.4,100
1967,1967-06-08,IA,4,0,0,42.52,-94.18,2.0,200
1967,1967-06-08,IA,2,5,0,42.37,-94.38,14.2,100
1967,1967-06-09,KS,2,10,1,39.4,-98.1,42.5,1320
1967,1967-06-09,NE,2,2,0,40.3,-97.57,48.5,10
1967,1967-06-09,NE,2,0,0,40.58,-96.38,11.3,10
1967,1967-06-09,IA,2,0,0,41.05,-93.78,7.8,300
1967,1967-06-09,IA,2,0,0,41.03,-93.32,2.0,400
1967,1967-07-13,TX,2,0,0,30.1,-94.1,0.1,33
1967,1967-07-16,NC,2,0,0,36.3,-76.2,0.3,100
1967,1967-07-22,MN,2,12,1,45.47,-94.18,16.4,200
1967,1967-07-22,WI,2,6,0,45.4,-92.1,49.1,10
1967,1967-07-22,WI,2,3,0,44.82,-92.38,9.2,200
1967,1967-07-22,WI,2,2,0,44.7,-90.5,21.4,100
1967,1967-07-23,IL,2,0,0,41.12,-89.68,9.4,50
1967,1967-07-24,NY,3,0,0,42.42,-78.67,11.4,250
1967,1967-07-24,OH,2,2,0,41.6,-80.95,16.4,600
1967,1967-07-24,WY,2,0,0,44.37,-108.17,0.1,50
1967,1967-07-24,OH,2,2,0,40.82,-80.68,6.5,277
1967,1967-07-25,KS,2,0,0,37.4,-101.6,2.0,13
1967,1967-07-01,IN,2,2,0,40.88,-85.48,0.5,300
1967,1967-07-03,TX,2,0,0,32.18,-95.3,0.1,100
1967,1967-07-03,OK,2,1,0,36.83,-101.27,0.1,10
1967,1967-07-03,TX,2,0,0,36.42,-100.75,1.0,50
1967,1967-07-03,TX,3,0,0,35.53,-100.45,2.3,33
1967,1967-07-03,TX,2,0,0,35.85,-100.52,0.1,17
1967,1967-07-04,VA,3,5,0,36.55,-76.58,2.0,50
1967,1967-07-07,GA,2,0,0,32.67,-84.25,2.0,30
1967,1967-07-07,GA,2,0,0,32.75,-81.63,0.5,33
1967,1967-08-16,SD,2,0,0,42.78,-96.93,0.1,10
1967,1967-08-18,TX,3,0,0,29.42,-94.92,0.5,50
1967,1967-08-19,GA,2,0,0,33.45,-84.3,0.5,33
1967,1967-08-01,NE,2,0,0,41.98,-96.83,2.0,10
1967,1967-08-01,FL,2,0,0,27.47,-80.3,0.1,10
1967,1967-08-02,WI,3,5,2,43.13,-89.45,0.1,200
1967,1967-09-20,TX,2,1,0,28.42,-96.75,15.4,10
1967,1967-09-20,TX,3,7,4,28.7,-96.22,1.0,100
1967,1967-09-20,TX,3,3,0,29.07,-96.52,0.1,10
1967,1967-09-20,TX,2,0,0,29.15,-95.43,13.8,10
1967,1967-09-20,TX,3,4,0,29.35,-97.07,4.3,333
1967,1967-09-20,TX,3,0,0,29.65,-98.12,5.0,67
1967,1967-09-20,TX,3,3,0,29.45,-96.85,2.0,167
1967,1967-09-20,TX,3,3,0,28.07,-97.05,1.5,100
1967,1967-09-20,TX,3,0,0,29.82,-96.23,19.9,10
1967,1967-09-20,TX,3,0,0,29.82,-96.23,19.9,10
1967,1967-09-21,TX,2,0,0,29.57,-96.73,1.0,33
1967,1967-09-21,TX,2,3,0,29.93,-95.37,2.0,50
1967,1967-09-21,PA,2,0,0,40.42,-77.18,0.1,30
1967,1967-09-22,TX,2,0,0,27.72,-97.48,18.2,200
1967,1967-09-22,TX,2,0,0,27.93,-98.08,2.0,33
1967,1967-09-26,IN,2,1,0,41.2,-87.05,0.5,10
1968,1968-10-18,FL,2,0,0,27.42,-82.55,0.1,50
1968,1968-10-03,AZ,2,3,0,33.5,-112.4,0.1,50
1968,1968-11-11,GA,3,0,0,31.35,-83.93,2.0,100
1968,1968-11-11,FL,2,0,0,26.97,-82.37,0.1,17
1968,1968-11-11,FL,2,3,0,26.17,-81.83,65.4,17
1968,1968-11-17,MS,2,0,0,31.68,-89.98,10.8,10
1968,1968-11-17,AL,2,2,0,31.97,-88.37,11.5,10
1968,1968-11-17,AL,3,24,1,32.9,-86.75,32.3,400
1968,1968-11-18,GA,3,0,0,31.17,-82.3,0.5,33
1968,1968-11-26,TX,2,0,0,28.63,-99.22,18.2,50
1968,1968-11-27,LA,3,0,0,32.75,-91.72,0.5,33
1968,1968-11-30,LA,2,1,0,30.8,-91.8,0.5,33
1968,1968-11-03,MS,3,5,0,30.37,-89.08,2.0,123
1968,1968-11-03,MS,2,3,0,30.8,-89.65,43.5,180
1968,1968-11-03,MS,2,5,0,31.0,-89.37,2.0,50
1968,1968-11-03,AL,3,18,0,30.77,-88.12,70.4,400
1968,1968-11-05,TX,3,2,0,28.8,-97.0,14.4,200
1968,1968-11-09,FL,2,2,0,27.1,-82.45,4.1,100
1968,1968-11-09,FL,2,4,0,28.37,-82.37,29.6,100
1968,1968-11-09,FL,2,17,2,26.17,-81.8,45.6,100
1968,1968-12-12,TX,2,0,0,32.28,-94.98,2.0,50
1968,1968-12-12,TX,2,0,0,32.53,-94.42,1.0,17
1968,1968-12-12,TX,3,0,0,30.32,-95.43,6.2,200
1968,1968-12-18,OK,2,0,0,34.92,-98.37,1.8,300
1968,1968-12-18,OK,2,0,0,36.35,-96.0,3.8,100
1968,1968-12-27,TX,2,0,0,31.9,-94.7,1.0,17
1968,1968-12-27,TX,2,0,0,33.08,-94.18,1.0,23
1968,1968-12-27,MS,2,0,0,33.68,-90.3,5.6,133
1968,1968-12-27,MS,2,0,0,33.77,-89.92,7.3,123
1968,1968-12-27,MS,2,5,1,34.05,-90.28,0.1,10
1968,1968-12-27,MS,2,0,0,32.73,-89.53,1.0,100
1968,1968-12-27,MS,2,5,0,33.68,-88.3,0.1,10
1968,1968-12-27,AL,2,2,0,33.1,-86.85,5.6,10
1968,1968-12-28,GA,3,0,0,30.75,-84.63,0.5,100
1968,1968-12-01,FL,2,0,0,30.35,-87.25,30.4,17
1968,1968-12-03,GA,2,0,0,30.9,-83.3,0.1,27
1968,1968-12-07,SC,2,0,0,34.08,-78.93,0.3,13
1968,1968-02-19,FL,2,21,0,25.92,-80.2,5.7,100
1968,1968-02-01,LA,3,0,0,32.4,-92.1,0.5,100
1968,1968-02-01,TX,2,0,0,29.93,-93.92,1.3,20
1968,1968-03-11,LA,2,0,0,32.3,-92.75,0.5,67
1968,1968-03-11,LA,3,0,0,31.77,-93.1,1.0,100
1968,1968-03-11,MS,2,0,0,33.52,-90.12,1.5,10
1968,1968-03-12,GA,2,0,0,33.75,-85.27,6.2,100
1968,1968-03-12,NC,2,0,0,35.42,-76.78,1.0,27
1968,1968-03-18,MN,2,0,0,43.87,-94.4,2.5,83
1968,1968-03-26,MI,2,0,0,41.98,-83.45,7.7,20
1968,1968-03-27,WI,2,1,0,44.3,-91.35,5.7,100
1968,1968-03-30,TX,2,0,0,33.5,-97.17,3.6,100
1968,1968-04-14,IN,2,0,0,40.73,-86.88,0.1,10
1968,1968-04-14,IN,3,0,0,39.07,-85.97,3.3,10
1968,1968-04-14,IN,2,0,0,40.37,-85.47,0.1,10
1968,1968-04-16,IA,2,0,0,40.72,-95.45,2.0,200
1968,1968-04-16,IA,2,0,0,40.67,-95.5,0.5,10
1968,1968-04-16,NE,2,0,0,40.38,-95.83,1.2,10
1968,1968-04-16,NE,2,0,0,40.18,-96.08,0.1,10
1968,1968-04-16,KS,2,0,0,39.07,-96.17,38.7,10
1968,1968-04-16,OK,2,3,0,35.87,-97.4,0.3,50
1968,1968-04-19,TX,2,0,0,33.5,-97.05,1.5,23
1968,1968-04-19,OK,2,1,0,34.97,-94.65,1.0,100
1968,1968-04-19,AR,4,270,14,35.2,-94.27,2.0,300
1968,1968-04-19,OK,3,0,0,35.28,-96.73,6.6,150
1968,1968-04-19,OK,2,2,0,34.83,-96.67,3.3,27
1968,1968-04-19,AR,2,0,0,35.25,-92.38,13.5,600
1968,1968-04-20,WI,2,0,0,43.1,-89.35,0.1,10
1968,1968-04-21,KS,2,0,0,37.4,-98.4,30.1,10
1968,1968-04-21,TX,2,0,0,31.2,-94.52,1.0,17
1968,1968-04-22,OK,2,1,0,35.43,-97.4,0.1,17
1968,1968-04-23,KY,4,364,6,38.67,-84.37,78.7,550
1968,1968-04-23,MI,3,11,0,43.7,-85.48,60.9,100
1968,1968-04-23,OH,4,33,1,39.1,-84.27,24.1,300
1968,1968-04-23,KY,2,0,0,38.72,-84.0,0.1,10
1968,1968-04-23,OH,2,1,0,38.82,-82.87,4.9,100
1968,1968-04-23,KY,3,5,0,38.72,-82.95,0.1,10
1968,1968-04-23,OH,5,93,7,38.7,-82.8,34.0,400
1968,1968-04-23,LA,2,0,0,30.13,-92.35,1.0,67
1968,1968-04-23,KY,2,3,0,37.87,-84.58,3.3,60
1968,1968-04-24,NC,2,0,0,35.42,-76.8,2.0,200
1968,1968-04-27,AR,2,0,0,34.15,-91.57,0.1,10
1968,1968-04-02,TX,2,0,0,35.35,-101.38,2.0,33
1968,1968-04-02,OK,2,0,0,35.3,-99.65,1.4,10
1968,1968-04-03,OK,2,0,0,36.52,-97.43,15.9,100
1968,1968-04-03,OK,2,1,0,36.28,-97.27,4.7,100
1968,1968-04-03,IA,2,0,0,42.98,-95.82,0.5,100
1968,1968-04-03,MO,2,0,0,37.5,-91.88,11.9,100
1968,1968-04-03,IA,2,0,0,41.57,-93.08,5.2,150
1968,1968-04-03,IL,2,0,0,38.4,-90.2,19.8,50
1968,1968-04-03,AR,4,16,5,33.92,-91.85,33.7,400
1968,1968-04-03,MO,2,0,0,37.35,-90.47,12.8,500
1968,1968-04-03,MS,2,4,0,34.68,-89.9,15.2,10
1968,1968-04-03,AR,2,0,0,34.15,-91.57,0.5,200
1968,1968-04-03,MO,2,0,0,37.42,-90.08,2.5,50
1968,1968-04-03,AR,3,6,1,36.08,-90.47,3.6,100
1968,1968-04-03,AR,2,1,0,34.22,-91.33,0.1,10
1968,1968-04-03,AR,2,15,0,35.1,-90.38,14.9,100
1968,1968-04-03,TN,3,32,4,35.33,-89.92,28.8,1760
1968,1968-04-03,KY,4,30,2,36.63,-88.3,50.6,100
1968,1968-04-04,AL,2,0,0,34.27,-86.2,4.1,10
1968,1968-05-10,AR,2,0,0,33.53,-92.45,1.0,50
1968,1968-05-11,TX,2,0,0,32.17,-97.23,13.5,33
1968,1968-05-13,TX,2,0,0,32.93,-96.5,0.4,33
1968,1968-05-13,TX,2,0,0,32.38,-97.37,0.2,33
1968,1968-05-13,KS,3,5,0,38.43,-101.17,140.4,320
1968,1968-05-13,OK,3,0,0,34.93,-96.85,11.6,100
1968,1968-05-13,KS,2,0,0,39.5,-98.1,4.7,20
1968,1968-05-15,MN,2,3,0,44.47,-93.23,15.4,333
1968,1968-05-15,IL,3,25,0,40.23,-89.83,12.6,600
1968,1968-05-15,KS,3,0,0,38.63,-94.65,2.7,50
1968,1968-05-15,IA,5,462,13,42.77,-93.12,62.1,600
1968,1968-05-15,MO,2,2,0,38.83,-94.05,5.2,200
1968,1968-05-15,IN,2,5,0,39.62,-86.53,8.8,10
1968,1968-05-15,IA,5,156,5,42.67,-91.93,13.1,500
1968,1968-05-15,MO,2,0,0,38.88,-93.77,12.3,50
1968,1968-05-15,IA,2,0,0,43.33,-92.18,4.7,250
1968,1968-05-15,IL,3,0,0,40.62,-87.7,7.1,400
1968,1968-05-15,OH,2,0,0,40.8,-81.7,1.0,440
1968,1968-05-15,AR,3,25,3,36.38,-92.38,7.3,200
1968,1968-05-15,AR,4,24,7,35.65,-91.47,0.3,300
1968,1968-05-15,IL,3,60,4,38.4,-89.9,2.0,200
1968,1968-05-15,AR,4,364,35,35.73,-91.18,20.9,250
1968,1968-05-15,MO,2,1,0,36.53,-90.55,0.2,20
1968,1968-05-15,IN,2,0,0,40.48,-86.93,0.1,10
1968,1968-05-15,IN,2,0,0,40.38,-86.45,0.1,10
1968,1968-05-16,IN,3,15,1,40.73,-85.85,50.3,10
1968,1968-05-16,MS,2,7,0,34.82,-89.95,5.2,100
1968,1968-05-16,TX,3,0,0,34.12,-99.33,2.0,23
1968,1968-05-17,SC,2,1,0,34.2,-80.2,1.0,20
1968,1968-05-22,OK,2,0,0,36.92,-97.37,11.1,100
1968,1968-05-24,TX,3,0,0,32.63,-100.77,2.0,67
1968,1968-05-24,TX,3,0,0,32.63,-100.6,4.1,67
1968,1968-05-24,TX,3,0,0,32.63,-100.7,2.7,100
1968,1968-05-25,OK,2,1,0,35.45,-94.8,2.0,33
1968,1968-05-26,KY,2,0,0,37.07,-86.23,0.1,10
1968,1968-05-29,AL,2,0,0,34.48,-87.43,2.0,10
1968,1968-05-29,GA,2,0,0,34.3,-85.1,0.8,33
1968,1968-05-31,TX,2,0,0,34.3,-101.92,5.0,3000
1968,1968-05-06,TX,3,6,0,35.67,-100.63,0.5,100
1968,1968-05-06,OK,2,0,0,34.87,-99.92,4.7,10
1968,1968-05-09,TX,2,1,0,27.7,-97.6,1.5,10
1968,1968-06-10,KS,2,3,0,38.1,-96.1,1.5,50
1968,1968-06-11,IN,2,5,0,40.32,-86.53,0.1,10
1968,1968-06-11,MI,2,0,1,43.17,-84.57,0.1,50
1968,1968-06-11,OR,2,0,0,45.83,-117.33,9.6,880
1968,1968-06-13,IA,2,0,0,43.38,-95.5,0.1,200
1968,1968-06-13,MN,5,150,9,44.17,-95.75,9.1,150
1968,1968-06-13,IA,2,17,0,43.38,-95.1,4.9,200
1968,1968-06-13,IA,2,0,0,42.45,-96.33,0.1,100
1968,1968-06-13,KS,2,0,0,38.1,-99.9,0.1,440
1968,1968-06-17,LA,2,0,0,30.8,-92.67,0.1,17
1968,1968-06-18,KS,3,8,0,38.5,-99.3,0.5,220
1968,1968-06-18,NM,2,3,0,35.35,-103.45,0.5,500
1968,1968-06-20,SD,2,0,0,45.78,-102.18,0.1,10
1968,1968-06-20,SD,2,0,0,44.18,-103.93,13.1,100
1968,1968-06-20,SD,3,0,0,45.53,-100.22,8.8,200
1968,1968-06-20,SD,3,0,0,45.5,-100.03,0.1,10
1968,1968-06-20,SD,2,0,0,43.38,-99.43,33.5,10
1968,1968-06-20,SD,2,0,0,44.37,-100.4,0.1,10
1968,1968-06-20,SD,2,0,0,43.48,-98.85,21.4,10
1968,1968-06-20,SD,3,0,0,43.68,-97.98,9.9,2667
1968,1968-06-21,SD,2,1,0,44.4,-96.47,16.4,30
1968,1968-06-23,IN,2,0,0,41.3,-86.6,0.1,10
1968,1968-06-24,TX,2,0,0,32.5,-95.42,0.5,33
1968,1968-06-24,AR,2,2,0,36.17,-92.27,17.6,100
1968,1968-06-24,MO,2,0,0,36.7,-92.07,0.2,50
1968,1968-06-24,MO,2,0,0,36.5,-91.6,2.0,50
1968,1968-06-24,MO,2,0,0,37.2,-92.02,4.5,50
1968,1968-06-24,CO,2,1,0,38.07,-102.12,0.1,100
1968,1968-06-25,PA,2,1,0,39.85,-80.32,0.1,10
1968,1968-06-25,OH,2,5,0,39.97,-81.75,8.5,177
1968,1968-06-30,WI,2,0,0,45.67,-88.7,1.0,200
1968,1968-06-30,MN,3,0,0,46.2,-93.07,0.1,10
1968,1968-06-30,WI,2,2,0,46.25,-91.78,39.0,300
1968,1968-06-30,OK,2,0,0,36.03,-97.6,2.0,50
1968,1968-06-01,OK,2,0,0,36.1,-94.6,10.1,500
1968,1968-06-02,GA,2,0,0,32.22,-82.42,0.1,33
1968,1968-06-07,NC,2,0,0,35.0,-80.58,16.7,200
1968,1968-06-08,OK,2,0,0,36.83,-100.83,0.8,10
1968,1968-06-09,SD,2,1,0,45.83,-97.63,3.8,283
1968,1968-06-09,OK,2,2,0,35.83,-99.8,0.1,10
1968,1968-07-17,NH,2,0,0,42.83,-71.8,0.1,17
1968,1968-07-21,WI,2,0,0,43.37,-88.3,2.0,100
1968,1968-07-30,NE,2,0,0,40.83,-97.58,0.1,10
1968,1968-07-30,FL,2,0,2,27.0,-82.13,0.3,27
1968,1968-07-30,NE,2,2,0,41.17,-97.65,6.4,200
1968,1968-07-04,AZ,2,2,0,33.4,-111.75,0.1,33
1968,1968-08-10,OK,2,0,0,35.53,-97.5,0.1,50
1968,1968-08-14,UT,2,1,0,41.25,-112.08,1.5,50
1968,1968-08-16,WI,2,0,0,44.25,-88.25,2.0,100
1968,1968-08-16,MI,2,0,0,42.42,-83.8,1.0,20
1968,1968-08-16,WI,2,1,0,44.6,-88.25,1.0,100
1968,1968-08-18,NE,3,0,0,41.25,-95.95,21.3,10
1968,1968-08-19,WI,4,3,2,45.08,-88.08,21.8,33
1968,1968-08-19,WI,2,5,0,44.87,-90.12,14.3,67
1968,1968-08-19,WI,2,2,0,43.75,-88.97,28.7,50
1968,1968-08-20,NH,3,1,0,43.1,-72.8,1.0,27
1968,1968-08-22,MI,2,0,0,46.67,-88.37,0.3,67
1968,1968-08-23,ND,3,3,0,47.13,-98.47,8.5,100
1968,1968-08-24,GA,2,12,0,31.67,-83.63,0.3,33
1968,1968-08-30,FL,2,0,0,29.28,-81.03,2.0,127
1968,1968-08-05,MI,2,0,0,42.93,-85.55,52.7,50
1968,1968-08-06,NY,2,4,0,42.4,-79.08,31.8,250
1968,1968-08-06,GA,2,0,0,32.9,-81.73,0.3,10
1968,1968-08-09,IN,2,0,0,38.68,-85.77,0.1,10
1968,1968-09-10,PA,2,0,0,40.97,-75.97,0.1,10
1968,1968-09-11,ID,2,0,0,42.7,-113.9,0.5,440
1968,1968-09-12,FL,2,1,0,28.62,-80.8,1.5,10
1968,1968-09-16,MO,2,1,0,36.85,-93.55,1.0,33
1968,1968-09-17,TX,2,0,0,28.35,-97.75,0.8,100
1968,1968-09-17,LA,2,0,0,30.83,-90.12,1.0,100
1968,1968-09-17,TN,2,0,0,35.0,-90.0,0.3,10
1968,1968-09-22,IA,3,0,0,43.02,-96.07,4.7,50
1968,1968-09-03,MS,2,0,0,32.93,-90.53,9.0,123
1968,1968-09-09,MI,2,1,0,43.22,-85.55,1.0,33
1968,1968-09-09,MI,2,0,0,41.9,-83.47,0.9,20
1969,1969-10-10,IL,2,4,0,39.23,-90.73,0.3,100
1969,1969-10-10,IL,2,0,0,40.63,-89.33,1.0,200
1969,1969-10-10,OK,2,0,0,35.07,-96.47,0.8,200
1969,1969-10-10,MO,2,0,0,38.97,-90.98,2.7,100
1969,1969-10-12,TX,3,2,0,32.67,-96.83,45.9,200
1969,1969-10-19,TX,2,0,0,34.25,-102.12,1.0,10
1969,1969-10-02,NC,2,0,0,36.45,-78.0,5.6,100
1969,1969-10-06,AR,2,1,0,35.1,-92.42,9.4,33
1969,1969-11-13,FL,2,1,0,28.7,-81.98,3.4,150
1969,1969-11-14,FL,2,2,0,27.3,-80.8,3.8,10
1969,1969-12-10,FL,2,1,0,27.7,-82.63,1.0,150
1969,1969-12-10,FL,2,0,0,27.95,-82.5,0.1,10
1969,1969-12-12,WA,3,1,0,47.5,-122.4,3.8,100
1969,1969-12-21,FL,2,0,0,30.4,-86.85,0.1,10
1969,1969-12-25,LA,3,8,1,30.0,-92.27,1.5,100
1969,1969-12-25,LA,3,1,0,30.13,-91.35,13.5,50
1969,1969-12-25,GA,2,7,0,31.7,-84.25,4.7,200
1969,1969-12-25,FL,2,0,0,30.58,-84.6,0.1,50
1969,1969-12-25,FL,2,1,0,30.4,-83.3,0.1,10
1969,1969-12-29,LA,3,2,0,31.5,-91.85,29.1,183
1969,1969-12-30,AL,2,2,0,33.78,-86.05,15.7,100
1969,1969-12-06,LA,2,0,0,30.15,-92.03,0.5,33
1969,1969-01-23,MS,4,241,32,31.68,-91.05,117.8,200
1969,1969-01-23,TN,2,0,0,36.48,-88.03,0.1,10
1969,1969-03-23,TX,3,1,0,29.8,-94.3,0.5,67
1969,1969-03-24,VA,3,4,1,36.63,-78.8,0.1,20
1969,1969-03-24,VA,2,1,0,37.52,-77.43,0.3,17
1969,1969-04-11,TX,2,0,0,28.95,-97.3,1.0,10
1969,1969-04-11,TX,3,13,0,28.8,-95.65,2.0,67
1969,1969-04-12,LA,3,1,0,30.2,-90.9,10.7,100
1969,1969-04-13,MS,2,5,0,31.72,-90.28,6.1,267
1969,1969-04-13,MS,2,0,0,31.63,-90.05,5.6,140
1969,1969-04-13,MS,2,11,0,31.75,-89.67,8.0,250
1969,1969-04-16,OK,2,0,0,36.6,-98.5,13.8,200
1969,1969-04-16,OK,2,1,0,34.15,-98.6,24.2,10
1969,1969-04-16,OK,2,1,0,34.28,-97.98,8.2,10
1969,1969-04-18,AL,4,14,2,31.83,-86.63,52.4,500
1969,1969-04-18,GA,2,30,0,30.8,-84.8,217.8,233
1969,1969-04-18,SC,3,3,0,34.42,-80.13,77.3,440
1969,1969-04-18,SC,2,0,0,35.02,-81.7,0.5,83
1969,1969-04-18,NC,3,1,0,34.95,-78.5,25.8,300
1969,1969-04-18,NC,2,0,0,35.1,-80.53,27.3,300
1969,1969-04-18,SC,2,0,0,34.47,-80.8,0.8,67
1969,1969-04-18,NC,2,1,0,35.87,-79.6,0.1,10
1969,1969-04-19,NC,2,0,0,35.0,-77.0,0.1,10
1969,1969-04-19,TX,3,0,0,32.7,-102.67,0.1,50
1969,1969-04-27,TX,2,0,0,33.1,-95.95,1.0,20
1969,1969-04-27,TX,2,0,0,32.87,-97.22,0.1,100
1969,1969-04-27,TX,2,45,0,33.05,-96.72,16.5,200
1969,1969-04-27,TX,3,0,0,33.72,-95.27,2.0,440
1969,1969-04-04,TX,2,0,0,30.5,-96.63,9.0,440
1969,1969-04-04,KS,2,1,0,38.35,-94.77,18.7,200
1969,1969-04-04,MO,2,1,0,38.72,-93.98,0.3,150
1969,1969-05-10,IN,2,7,0,39.57,-86.97,16.5,400
1969,1969-05-10,IN,2,0,0,39.48,-86.05,33.2,10
1969,1969-05-10,IN,2,0,0,39.22,-85.78,6.4,10
1969,1969-05-10,OH,3,25,0,39.33,-84.77,54.5,400
1969,1969-05-10,KY,3,14,0,37.95,-85.7,4.3,200
1969,1969-05-12,TX,2,0,0,27.78,-97.83,4.9,10
1969,1969-05-12,TX,3,0,0,26.22,-97.68,0.1,10
1969,1969-05-12,TX,2,0,0,25.88,-97.48,0.1,10
1969,1969-05-12,TX,3,0,0,26.1,-97.6,0.1,10
1969,1969-05-14,TX,3,0,0,33.05,-95.48,0.5,10
1969,1969-05-14,TX,3,0,0,31.92,-96.88,0.1,33
1969,1969-05-15,GA,2,0,0,31.47,-83.47,2.0,33
1969,1969-05-15,TX,2,0,0,33.37,-97.2,0.2,33
1969,1969-05-16,TX,2,3,0,29.42,-98.5,4.3,100
1969,1969-05-16,TX,3,0,0,28.03,-97.83,0.5,20
1969,1969-05-16,TX,3,0,0,33.92,-102.5,0.6,50
1969,1969-05-16,TX,2,0,0,34.42,-102.6,0.1,20
1969,1969-05-17,NY,2,1,0,42.27,-79.27,2.0,250
1969,1969-05-18,AL,2,0,0,31.55,-86.23,6.4,10
1969,1969-05-18,GA,2,0,0,33.33,-83.92,15.9,50
1969,1969-05-22,TX,2,0,0,29.6,-97.95,0.1,10
1969,1969-05-27,TX,3,0,3,29.78,-94.7,1.5,67
1969,1969-05-29,VT,2,1,0,43.2,-73.1,0.5,10
1969,1969-05-02,TX,2,0,0,35.33,-101.83,0.1,50
1969,1969-05-03,TX,2,0,0,29.38,-98.42,1.0,67
1969,1969-05-05,TX,2,0,0,33.15,-101.62,4.7,10
1969,1969-05-06,TX,2,0,0,32.62,-99.7,0.1,50
1969,1969-05-06,TX,3,0,0,30.63,-99.52,41.6,200
1969,1969-05-06,TX,3,2,0,30.1,-98.58,38.9,100
1969,1969-05-06,TX,3,0,0,34.2,-102.4,1.0,100
1969,1969-05-06,TX,2,0,0,28.67,-100.48,0.1,17
1969,1969-05-08,MS,2,0,0,32.03,-88.63,10.4,100
1969,1969-05-08,MS,2,0,0,30.88,-89.38,2.0,30
1969,1969-05-08,OH,3,25,0,39.67,-84.13,1.9,150
1969,1969-05-08,OH,3,14,1,40.3,-81.2,2.0,300
1969,1969-06-10,TX,2,0,0,33.73,-102.32,0.1,10
1969,1969-06-10,NE,2,0,0,40.53,-99.63,2.0,400
1969,1969-06-11,IA,2,0,0,41.83,-92.78,1.0,100
1969,1969-06-12,WI,2,0,0,42.62,-89.58,0.3,50
1969,1969-06-12,TX,2,0,0,32.07,-100.27,0.5,50
1969,1969-06-13,FL,2,0,0,27.35,-82.52,0.1,10
1969,1969-06-14,OK,2,0,0,33.9,-96.48,12.8,100
1969,1969-06-17,KS,2,6,0,38.67,-96.6,6.2,37
1969,1969-06-19,MS,2,1,0,33.32,-90.9,0.1,10
1969,1969-06-19,TX,2,0,0,32.78,-99.62,0.1,10
1969,1969-06-20,NY,3,0,0,42.02,-79.63,84.1,10
1969,1969-06-21,VA,2,0,0,37.28,-75.93,0.1,10
1969,1969-06-21,MS,2,0,0,33.88,-89.82,6.5,10
1969,1969-06-21,KS,3,60,0,38.82,-97.63,2.0,100
1969,1969-06-22,NE,2,0,1,40.25,-99.65,4.1,10
1969,1969-06-22,MO,4,22,2,37.95,-91.1,20.2,800
1969,1969-06-22,MO,4,14,4,37.73,-90.55,15.1,440
1969,1969-06-22,MO,3,6,0,37.68,-90.07,18.1,100
1969,1969-06-22,OK,2,0,0,35.48,-96.77,0.1,10
1969,1969-06-23,KS,4,6,0,37.65,-97.65,8.7,700
1969,1969-06-23,OK,2,0,0,35.95,-97.03,13.1,10
1969,1969-06-24,NE,2,0,0,40.8,-101.92,9.9,20
1969,1969-06-24,KS,3,0,0,39.1,-100.03,47.0,700
1969,1969-06-24,NE,2,0,0,40.22,-99.15,15.7,10
1969,1969-06-25,NE,2,0,0,41.75,-97.77,20.5,10
1969,1969-06-25,SD,2,2,0,43.4,-98.23,6.6,200
