h3,storms,max_wind,basin
839a83fffffffff,1,25,SP
83c623fffffffff,1,30,SP
83e2d3fffffffff,1,0,SP
83d321fffffffff,1,0,SP
83d320fffffffff,1,0,SP
83e29bfffffffff,1,0,SP
839ad3fffffffff,1,20,SP
839ad0fffffffff,1,20,SP
839ad5fffffffff,1,20,SP
839af3fffffffff,1,20,SP
83d400fffffffff,1,50,SP
83d511fffffffff,1,50,SP
83890efffffffff,1,35,SP
83a06efffffffff,1,75,SP
83a064fffffffff,1,58,SP
83a071fffffffff,1,45,SP
83a130fffffffff,1,48,SP
83c6ddfffffffff,1,0,SP
83b12dfffffffff,1,0,SP
83b12efffffffff,1,0,SP
83b104fffffffff,1,0,SP
83b133fffffffff,1,30,SP
83b132fffffffff,1,0,SP
83d249fffffffff,1,0,SP
83d248fffffffff,1,0,SP
83d24afffffffff,1,0,SP
83d25dfffffffff,1,0,SP
83d258fffffffff,1,0,SP
83d25efffffffff,1,0,SP
83d2edfffffffff,1,0,SP
839aa1fffffffff,1,40,SP
83bf02fffffffff,1,55,SP
83bf06fffffffff,1,0,SP
83da9dfffffffff,1,55,SP
83da84fffffffff,1,0,SP
83daa6fffffffff,1,55,SP
83db88fffffffff,1,0,SP
83da36fffffffff,1,55,SP
83db1afffffffff,1,0,SP
83db1cfffffffff,1,55,SP
83db00fffffffff,1,0,SP
83db23fffffffff,1,55,SP
83eab6fffffffff,1,0,SP
83eab1fffffffff,1,55,SP
83ea80fffffffff,1,0,SP
83ea9dfffffffff,1,55,SP
83ed24fffffffff,1,0,SP
83ed25fffffffff,1,55,SP
83ed21fffffffff,1,0,SP
83ed2efffffffff,1,55,SP
83ed01fffffffff,1,0,SP
83ed0afffffffff,1,55,SP
83d46efffffffff,1,35,SP
83d444fffffffff,1,0,SP
838942fffffffff,1,45,SP
83a008fffffffff,1,30,SP
83a036fffffffff,1,0,SP
83a1abfffffffff,1,0,SP
83a1aafffffffff,1,0,SP
83a185fffffffff,1,0,SP
83a184fffffffff,1,0,SP
83a1b1fffffffff,1,0,SP
83a1b0fffffffff,1,0,SP
83b065fffffffff,1,0,SP
83646bfffffffff,1,20,NI
83191afffffffff,1,30,NA
8322e9fffffffff,1,0,EP
8354d0fffffffff,1,30,NA
8354d6fffffffff,1,30,NA
833901fffffffff,1,25,NA
834525fffffffff,1,30,NA
831989fffffffff,1,60,NA
83191cfffffffff,1,60,NA
831902fffffffff,1,60,NA
831931fffffffff,1,60,NA
830936fffffffff,1,58,NA
8334f1fffffffff,1,30,NA
8334f3fffffffff,1,35,NA
836326fffffffff,1,35,NI
834390fffffffff,1,28,NI
83bf86fffffffff,1,35,SP
83c74bfffffffff,1,0,SP
83698bfffffffff,1,23,WP
83d4eefffffffff,1,30,SP
83d495fffffffff,1,0,SP
83d494fffffffff,1,30,SP
83c729fffffffff,1,0,SP
83c70efffffffff,1,0,SP
83c632fffffffff,1,30,SP
83c788fffffffff,1,0,SP
83c78afffffffff,1,30,SP
83c79bfffffffff,1,0,SP
83d369fffffffff,1,30,SP
83d36afffffffff,1,0,SP
83d345fffffffff,1,30,SP
83a714fffffffff,1,30,SI
83b841fffffffff,1,30,SI
83b840fffffffff,1,29,SI
83b874fffffffff,1,25,SI
83b82cfffffffff,1,30,SI
83b825fffffffff,1,30,SI
83b90afffffffff,1,0,SI
83b91dfffffffff,1,30,SI
83dad6fffffffff,1,0,SP
83da1cfffffffff,1,0,SP
83da02fffffffff,1,45,SP
83da22fffffffff,1,0,SP
83da24fffffffff,1,45,SP
83db0efffffffff,1,0,SP
83db2afffffffff,1,40,SP
83db21fffffffff,1,0,SP
83db25fffffffff,1,30,SP
83eb98fffffffff,1,0,SP
83eb8afffffffff,1,30,SP
831495fffffffff,1,0,WP
831480fffffffff,1,0,WP
835a88fffffffff,1,40,WP
833316fffffffff,1,30,WP
832359fffffffff,1,0,EP
831669fffffffff,1,0,EP
83d480fffffffff,1,45,SP
83d485fffffffff,1,45,SP
83d4b0fffffffff,1,35,SP
83d4b6fffffffff,1,0,SP
83c721fffffffff,1,30,SP
83c723fffffffff,1,25,SP
83c704fffffffff,1,0,SP
83c703fffffffff,1,25,SP
83c71cfffffffff,1,0,SP
839772fffffffff,1,0,SI
839740fffffffff,1,0,SI
839741fffffffff,1,0,SI
83974cfffffffff,1,0,SI
83976bfffffffff,1,0,SI
83acb6fffffffff,1,0,SI
83ad9bfffffffff,1,0,SI
83ad98fffffffff,1,0,SI
83a118fffffffff,1,28,SP
83a10bfffffffff,1,60,SP
83a173fffffffff,1,100,SP
83a160fffffffff,1,75,SP
83a161fffffffff,1,75,SP
83b592fffffffff,1,73,SP
83b510fffffffff,1,30,SP
83b534fffffffff,1,0,SP
83c709fffffffff,1,0,SP
83c7adfffffffff,1,35,SP
83c7aefffffffff,1,0,SP
83b863fffffffff,1,20,SI
83b862fffffffff,1,0,SI
83b866fffffffff,1,40,SI
83b958fffffffff,1,40,SI
83b95cfffffffff,1,40,SI
83b942fffffffff,1,0,SI
83b973fffffffff,1,35,SI
83d4a9fffffffff,1,40,SP
83d4a5fffffffff,1,0,SP
83d583fffffffff,1,0,SP
83e26efffffffff,1,0,SP
83e240fffffffff,1,40,SP
83e255fffffffff,1,0,SP
83e256fffffffff,1,40,SP
83d4eafffffffff,1,40,SP
83c724fffffffff,1,30,SP
83d592fffffffff,1,0,SP
83e268fffffffff,1,30,SP
83bad6fffffffff,1,35,SP
837cd9fffffffff,1,30,NA
833142fffffffff,1,0,WP
83475bfffffffff,1,43,EP
83475efffffffff,1,38,EP
83470cfffffffff,1,30,EP
834701fffffffff,1,28,EP
834705fffffffff,1,25,EP
834723fffffffff,1,25,EP
834721fffffffff,1,25,EP
834725fffffffff,1,25,EP
831b64fffffffff,1,43,NA
830668fffffffff,1,40,NA
830759fffffffff,1,35,NA
83075efffffffff,1,35,NA
830753fffffffff,1,33,NA
830756fffffffff,1,30,NA
830709fffffffff,1,30,NA
83072bfffffffff,1,30,NA
83072efffffffff,1,30,NA
830720fffffffff,1,30,NA
832935fffffffff,1,28,EP
83190cfffffffff,1,45,NA
83192efffffffff,1,45,NA
831924fffffffff,1,45,NA
8348a4fffffffff,1,20,NA
831a32fffffffff,1,35,NA
831b09fffffffff,1,35,NA
831b71fffffffff,1,35,NA
83b89efffffffff,1,30,SI
8394d0fffffffff,1,25,SI
83d492fffffffff,1,0,SP
83c72dfffffffff,1,40,SP
83c725fffffffff,1,0,SP
83d594fffffffff,1,0,SP
83e261fffffffff,1,30,SP
83e275fffffffff,1,0,SP
83e20dfffffffff,1,30,SP
83e21dfffffffff,1,0,SP
83e21efffffffff,1,30,SP
83d49bfffffffff,1,0,SP
83d49afffffffff,1,50,SP
83c746fffffffff,1,30,SP
83a026fffffffff,1,35,SP
83c658fffffffff,1,30,SP
83c653fffffffff,1,0,SP
83c656fffffffff,1,0,SP
83cb8cfffffffff,1,65,SI
83cb8bfffffffff,1,55,SI
83bc36fffffffff,1,30,SI
83bc30fffffffff,1,35,SI
83bc33fffffffff,1,35,SI
83bc14fffffffff,1,0,SI
83bc10fffffffff,1,30,SI
83bc13fffffffff,1,0,SI
831b04fffffffff,1,55,NA
831b23fffffffff,1,55,NA
831b20fffffffff,1,55,NA
831b25fffffffff,1,55,NA
83065afffffffff,1,53,NA
83065efffffffff,1,50,NA
830650fffffffff,1,45,NA
830654fffffffff,1,40,NA
831b54fffffffff,1,65,NA
839cdcfffffffff,1,25,SP
839cd8fffffffff,1,25,SP
839cd9fffffffff,1,25,SP
83729efffffffff,1,25,SP
839551fffffffff,1,35,SI
839555fffffffff,1,35,SI
836983fffffffff,1,25,WP
83698cfffffffff,1,35,WP
838c98fffffffff,1,30,WP
838c9bfffffffff,1,65,WP
836526fffffffff,1,65,WP
836520fffffffff,1,43,WP
836523fffffffff,1,35,WP
83652efffffffff,1,30,WP
836528fffffffff,1,25,WP
83652bfffffffff,1,23,NI
836576fffffffff,1,20,NI
836572fffffffff,1,25,NI
836573fffffffff,1,25,NI
836555fffffffff,1,25,NI
836551fffffffff,1,25,NI
838696fffffffff,1,25,NI
83d4f1fffffffff,1,35,SP
83d410fffffffff,1,30,SP
83d414fffffffff,1,0,SP
83d436fffffffff,1,30,SP
83d513fffffffff,1,0,SP
83d532fffffffff,1,30,SP
836340fffffffff,1,40,NI
83524cfffffffff,1,30,NI
838cebfffffffff,1,30,SI
8387b6fffffffff,1,45,SI
83768efffffffff,1,25,SP
837683fffffffff,1,25,SP
832929fffffffff,1,18,EP
83292bfffffffff,1,15,EP
835049fffffffff,1,30,EP
8336c6fffffffff,1,30,EP
8336f3fffffffff,1,28,EP
8336f2fffffffff,1,25,EP
83368efffffffff,1,25,EP
8336b0fffffffff,1,30,EP
834763fffffffff,1,30,EP
83472dfffffffff,1,35,EP
83472cfffffffff,1,35,EP
83232dfffffffff,1,35,EP
832329fffffffff,1,35,EP
832376fffffffff,1,35,EP
832356fffffffff,1,35,EP
832221fffffffff,1,35,EP
838429fffffffff,1,20,SI
838428fffffffff,1,20,SI
83842efffffffff,1,25,SI
838423fffffffff,1,20,SI
838422fffffffff,1,20,SI
838435fffffffff,1,20,SI
838434fffffffff,1,20,SI
83851afffffffff,1,20,SI
8385a9fffffffff,1,25,SI
8385a8fffffffff,1,35,SI
8385aefffffffff,1,35,SI
8385a3fffffffff,1,35,SI
8385a0fffffffff,1,35,SI
8385a6fffffffff,1,33,SI
837ba4fffffffff,1,28,SI
837ba5fffffffff,1,25,SI
8348a3fffffffff,1,10,NA
831ba8fffffffff,1,48,NA
835f49fffffffff,1,25,NA
8314dbfffffffff,1,0,WP
83179cfffffffff,1,0,WP
834989fffffffff,1,68,EP
834716fffffffff,1,0,EP
839793fffffffff,1,25,SI
83c60afffffffff,1,0,SP
83612dfffffffff,1,25,NI
836128fffffffff,1,25,NI
83612cfffffffff,1,25,NI
83ae96fffffffff,1,0,SI
837eb3fffffffff,1,15,EP
837e95fffffffff,1,15,WP
837e86fffffffff,1,15,WP
837e85fffffffff,1,15,WP
837eaafffffffff,1,15,WP
837e8cfffffffff,1,15,WP
837e8dfffffffff,1,15,WP
83bd96fffffffff,1,25,SI
83970cfffffffff,1,0,SI
83970dfffffffff,1,0,SI
83c98afffffffff,1,25,SI
83b50afffffffff,1,0,SP
83d48afffffffff,1,0,SP
83942cfffffffff,1,25,SI
837623fffffffff,1,15,WP
8376b3fffffffff,1,0,SP
8348e2fffffffff,1,25,NA
832b96fffffffff,1,25,NA
831b0bfffffffff,1,63,NA
831b0dfffffffff,1,65,NA
831b29fffffffff,1,65,NA
83064afffffffff,1,65,NA
83064efffffffff,1,65,NA
830641fffffffff,1,65,NA
830645fffffffff,1,63,NA
830663fffffffff,1,60,NA
830660fffffffff,1,58,NA
83076efffffffff,1,53,NA
83840cfffffffff,1,45,SI
838400fffffffff,1,25,SI
838404fffffffff,1,30,SI
838405fffffffff,1,30,SI
838408fffffffff,1,45,SI
83841dfffffffff,1,25,SI
8362ebfffffffff,1,15,NI
8362c5fffffffff,1,18,NI
8362c4fffffffff,1,20,NI
8362f1fffffffff,1,25,NI
836285fffffffff,1,78,NI
836280fffffffff,1,80,NI
836284fffffffff,1,65,NI
8362b1fffffffff,1,35,NI
8362b3fffffffff,1,30,NI
8362b2fffffffff,1,30,NI
837ab6fffffffff,1,30,NI
837ab4fffffffff,1,30,NI
837b9bfffffffff,1,30,NI
837b98fffffffff,1,30,NI
835a05fffffffff,1,20,WP
835a01fffffffff,1,20,WP
83349bfffffffff,1,30,NA
83d559fffffffff,1,45,SP
83d55dfffffffff,1,40,SP
83d543fffffffff,1,0,SP
83d542fffffffff,1,40,SP
83d555fffffffff,1,0,SP
83d573fffffffff,1,40,SP
83aacefffffffff,1,0,SI
83a986fffffffff,1,45,SA
83a984fffffffff,1,55,SA
83a9acfffffffff,1,75,SA
83a91cfffffffff,1,75,SA
83a91dfffffffff,1,75,SA
83a919fffffffff,1,50,SA
835c9dfffffffff,1,20,EP
835c9cfffffffff,1,20,EP
835c90fffffffff,1,20,EP
835c96fffffffff,1,20,EP
834010fffffffff,1,0,WP
831712fffffffff,1,0,WP
831710fffffffff,1,0,WP
832aa2fffffffff,1,33,NA
831616fffffffff,1,0,WP
8331a8fffffffff,1,0,WP
8331acfffffffff,1,0,WP
833110fffffffff,1,0,WP
833114fffffffff,1,0,WP
833132fffffffff,1,0,WP
833134fffffffff,1,0,WP
831596fffffffff,1,0,WP
831595fffffffff,1,0,WP
831586fffffffff,1,0,WP
831584fffffffff,1,0,WP
831580fffffffff,1,0,WP
831585fffffffff,1,0,WP
831581fffffffff,1,0,WP
8315aafffffffff,1,0,WP
83158cfffffffff,1,0,WP
83158dfffffffff,1,0,WP
831432fffffffff,1,0,WP
831414fffffffff,1,0,WP
831413fffffffff,1,0,WP
830768fffffffff,1,55,NA
830930fffffffff,1,60,NA
830911fffffffff,1,60,NA
83091efffffffff,1,58,NA
83091afffffffff,1,55,NA
830835fffffffff,1,50,NA
830831fffffffff,1,45,NA
830804fffffffff,1,43,NA
830800fffffffff,1,40,NA
830803fffffffff,1,38,NA
83081dfffffffff,1,30,NA
837b6efffffffff,1,25,SI
836376fffffffff,1,35,NI
83630dfffffffff,1,35,NI
83630cfffffffff,1,35,NI
83616afffffffff,1,20,NI
83616bfffffffff,1,20,NI
838549fffffffff,1,20,NI
83854bfffffffff,1,30,NI
838548fffffffff,1,33,NI
83854afffffffff,1,35,NI
83854efffffffff,1,43,NI
838543fffffffff,1,48,NI
838540fffffffff,1,55,NI
838544fffffffff,1,60,NI
838571fffffffff,1,63,NI
838562fffffffff,1,65,NI
838575fffffffff,1,65,NI
838566fffffffff,1,65,NI
8362dbfffffffff,1,60,NI
8362d9fffffffff,1,55,NI
8362d8fffffffff,1,58,NI
8362ddfffffffff,1,60,NI
8362dcfffffffff,1,63,NI
8362c2fffffffff,1,65,NI
8362f4fffffffff,1,60,NI
83621afffffffff,1,53,NI
837aaefffffffff,1,25,NI
837aadfffffffff,1,25,NI
837a1efffffffff,1,23,NI
837a11fffffffff,1,20,NI
838da3fffffffff,1,15,SI
83a043fffffffff,1,15,SP
83a065fffffffff,1,0,SP
83b594fffffffff,1,30,SP
83869bfffffffff,1,25,NI
83c66cfffffffff,1,0,SP
83c671fffffffff,1,40,SP
83c6a2fffffffff,1,0,SP
83c6b0fffffffff,1,35,SP
83d34dfffffffff,1,0,SP
83d34efffffffff,1,35,SP
83d35cfffffffff,1,0,SP
83d353fffffffff,1,0,SP
83b553fffffffff,1,45,SP
83d4d4fffffffff,1,50,SP
83d4a8fffffffff,1,0,SP
83cca8fffffffff,1,40,SI
83cc85fffffffff,1,0,SI
83274dfffffffff,1,20,NA
832b15fffffffff,1,23,NA
832b33fffffffff,1,20,NA
832a94fffffffff,1,10,NA
832769fffffffff,1,10,NA
832b9efffffffff,1,10,NA
832a93fffffffff,1,28,NA
8319b0fffffffff,1,63,NA
83076afffffffff,1,48,NA
830745fffffffff,1,45,NA
830761fffffffff,1,45,NA
830913fffffffff,1,45,NA
8318b0fffffffff,1,40,NA
8318b5fffffffff,1,40,NA
83198dfffffffff,1,35,NA
8319adfffffffff,1,35,NA
831913fffffffff,1,35,NA
831935fffffffff,1,35,NA
830902fffffffff,1,35,NA
830903fffffffff,1,35,NA
83090cfffffffff,1,33,NA
83090dfffffffff,1,30,NA
830954fffffffff,1,30,NA
830955fffffffff,1,30,NA
832640fffffffff,1,20,NA
832663fffffffff,1,20,NA
836d32fffffffff,1,28,NA
833476fffffffff,1,40,NA
833559fffffffff,1,50,NA
83354afffffffff,1,48,NA
833548fffffffff,1,40,NA
83354dfffffffff,1,35,NA
8339a4fffffffff,1,33,NA
8339a5fffffffff,1,30,NA
833913fffffffff,1,30,NA
833911fffffffff,1,30,NA
83391cfffffffff,1,30,NA
8334f5fffffffff,1,60,NA
8334e6fffffffff,1,60,NA
833456fffffffff,1,60,NA
833454fffffffff,1,60,NA
833446fffffffff,1,60,NA
833444fffffffff,1,60,NA
833445fffffffff,1,58,NA
83346cfffffffff,1,55,NA
833994fffffffff,1,53,NA
833995fffffffff,1,50,NA
833980fffffffff,1,43,NA
83398cfffffffff,1,35,NA
833830fffffffff,1,33,NA
833823fffffffff,1,30,NA
836121fffffffff,1,15,NI
83615afffffffff,1,43,NI
83615bfffffffff,1,33,NI
836075fffffffff,1,30,NI
836062fffffffff,1,30,NI
836063fffffffff,1,30,NI
83a7a5fffffffff,1,0,SI
83b861fffffffff,1,0,SI
83b865fffffffff,1,30,SI
83b94bfffffffff,1,0,SI
83b948fffffffff,1,30,SI
837233fffffffff,1,25,WP
837232fffffffff,1,25,WP
83738dfffffffff,1,0,WP
83738cfffffffff,1,0,WP
837381fffffffff,1,0,WP
839c64fffffffff,1,20,SP
83bb55fffffffff,1,0,SP
839d9bfffffffff,1,0,SP
83648afffffffff,1,0,NI
831833fffffffff,1,30,NA
831831fffffffff,1,30,NA
83190bfffffffff,1,30,NA
83190dfffffffff,1,30,NA
831976fffffffff,1,30,NA
834006fffffffff,1,0,WP
832924fffffffff,1,20,EP
832920fffffffff,1,20,EP
832923fffffffff,1,15,EP
832b80fffffffff,1,20,NA
832b85fffffffff,1,20,NA
831981fffffffff,1,40,NA
830644fffffffff,1,50,NA
830646fffffffff,1,50,NA
830640fffffffff,1,50,NA
8318ecfffffffff,1,55,NA
8319a9fffffffff,1,65,NA
83198cfffffffff,1,55,NA
831988fffffffff,1,45,NA
83180dfffffffff,1,28,NA
831800fffffffff,1,43,NA
837b03fffffffff,1,20,SI
83c60cfffffffff,1,35,SP
83c613fffffffff,1,0,SP
83c684fffffffff,1,0,SP
83c695fffffffff,1,35,SP
83b516fffffffff,1,0,SP
83cbabfffffffff,1,0,SI
83cb8dfffffffff,1,37,SI
83cb88fffffffff,1,0,SI
83caa4fffffffff,1,40,SI
83caa0fffffffff,1,0,SI
83caa3fffffffff,1,45,SI
83cb36fffffffff,1,25,SI
83aacbfffffffff,1,40,SI
83cc9afffffffff,1,40,SI
83ccb3fffffffff,1,0,SI
83338afffffffff,1,0,WP
833391fffffffff,1,0,EP
839cb1fffffffff,1,20,SP
8342a4fffffffff,1,110,NI
83438bfffffffff,1,100,NI
834236fffffffff,1,60,NI
8343abfffffffff,1,45,NI
8343a9fffffffff,1,30,NI
836086fffffffff,1,20,NI
83421dfffffffff,1,50,NI
834203fffffffff,1,50,NI
834200fffffffff,1,40,NI
834205fffffffff,1,25,NI
83422afffffffff,1,20,NI
834228fffffffff,1,20,NI
835b9efffffffff,1,25,EP
830649fffffffff,1,53,NA
83064dfffffffff,1,58,NA
83066bfffffffff,1,60,NA
830669fffffffff,1,60,NA
8319b3fffffffff,1,55,NA
830764fffffffff,1,45,NA
830935fffffffff,1,40,NA
830923fffffffff,1,35,NA
834003fffffffff,1,0,WP
834001fffffffff,1,0,WP
83400cfffffffff,1,0,WP
83488afffffffff,1,20,NA
8326dafffffffff,1,20,NA
8326defffffffff,1,20,NA
8326dcfffffffff,1,25,NA
8326c2fffffffff,1,38,NA
8348e5fffffffff,1,30,EP
833399fffffffff,1,0,WP
831b96fffffffff,1,60,NA
831bb2fffffffff,1,60,NA
831bb5fffffffff,1,60,NA
830f6bfffffffff,1,55,NA
8306cafffffffff,1,50,NA
8306cefffffffff,1,45,NA
83cc5afffffffff,1,55,SI
83d452fffffffff,1,30,SP
83649cfffffffff,1,30,NI
8333acfffffffff,1,0,WP
8333b1fffffffff,1,0,EP
8348c6fffffffff,1,20,NA
8348c2fffffffff,1,20,NA
83489bfffffffff,1,23,NA
835caefffffffff,1,33,EP
832662fffffffff,1,20,NA
83276bfffffffff,1,20,NA
831a1cfffffffff,1,38,NA
831b19fffffffff,1,40,NA
831b1dfffffffff,1,40,NA
831b2bfffffffff,1,63,NA
83481dfffffffff,1,65,EP
838451fffffffff,1,25,SI
838454fffffffff,1,33,SI
83525bfffffffff,1,25,NI
83525afffffffff,1,25,NI
83525efffffffff,1,25,NI
836e86fffffffff,1,25,EP
836e80fffffffff,1,30,EP
83ccadfffffffff,1,45,SI
83cc13fffffffff,1,0,SI
83ccc8fffffffff,1,0,SI
83ccccfffffffff,1,25,SI
83b505fffffffff,1,30,SP
83b511fffffffff,1,60,SP
83b514fffffffff,1,60,SP
83c775fffffffff,1,60,SP
837290fffffffff,1,35,SI
837294fffffffff,1,20,SI
839549fffffffff,1,25,SI
839548fffffffff,1,25,SI
833c1bfffffffff,1,30,NI
833c19fffffffff,1,15,NI
8350e1fffffffff,1,20,EP
8350ecfffffffff,1,20,EP
8350ebfffffffff,1,18,EP
8336d3fffffffff,1,45,EP
833680fffffffff,1,35,EP
833684fffffffff,1,33,EP
8336b1fffffffff,1,30,EP
8336b5fffffffff,1,30,EP
83379bfffffffff,1,30,EP
83379cfffffffff,1,40,EP
833780fffffffff,1,30,EP
833784fffffffff,1,30,EP
8337a3fffffffff,1,30,EP
8337a1fffffffff,1,30,EP
833712fffffffff,1,30,EP
833716fffffffff,1,30,EP
836c2bfffffffff,1,20,EP
836c2efffffffff,1,20,EP
835ca9fffffffff,1,25,EP
835caafffffffff,1,25,EP
835c85fffffffff,1,30,EP
834656fffffffff,1,70,EP
834670fffffffff,1,50,EP
834676fffffffff,1,38,EP
834629fffffffff,1,33,EP
83462dfffffffff,1,30,EP
83608bfffffffff,1,45,NI
838929fffffffff,1,63,SP
83c641fffffffff,1,0,SP
83c651fffffffff,1,0,SP
83c6e1fffffffff,1,0,SP
83c6e2fffffffff,1,40,SP
83c68dfffffffff,1,35,SP
83c68efffffffff,1,0,SP
83c69dfffffffff,1,40,SP
83c69efffffffff,1,0,SP
83d26efffffffff,1,0,SP
839a94fffffffff,1,28,SP
838948fffffffff,1,35,SP
838869fffffffff,1,25,SP
838868fffffffff,1,25,SP
83886efffffffff,1,25,SP
838863fffffffff,1,0,SP
838875fffffffff,1,20,SP
83895afffffffff,1,35,SP
83a999fffffffff,1,30,SA
83a99dfffffffff,1,30,SA
83a983fffffffff,1,30,SA
83a9a1fffffffff,1,30,SA
83a912fffffffff,1,40,SA
83a910fffffffff,1,30,SA
83a911fffffffff,1,38,SA
83a9a5fffffffff,1,40,SA
83c5b4fffffffff,1,40,SA
83c5b5fffffffff,1,40,SA
83c5a2fffffffff,1,40,SA
83c5a1fffffffff,1,43,SA
83c5acfffffffff,1,45,SA
83c5adfffffffff,1,45,SA
83c51afffffffff,1,45,SA
83c51bfffffffff,1,45,SA
83c420fffffffff,1,45,SA
83c552fffffffff,1,45,SA
83c553fffffffff,1,45,SA
83d481fffffffff,1,55,SP
83d59bfffffffff,1,55,SP
83d598fffffffff,1,0,SP
83d591fffffffff,1,55,SP
83d5b6fffffffff,1,55,SP
83e260fffffffff,1,0,SP
83e274fffffffff,1,55,SP
83e20cfffffffff,1,0,SP
83e21cfffffffff,1,55,SP
83e213fffffffff,1,0,SP
83e2a1fffffffff,1,55,SP
83e2a3fffffffff,1,0,SP
83e284fffffffff,1,0,SP
83438afffffffff,1,83,NI
834389fffffffff,1,50,NI
8342e6fffffffff,1,33,NI
834899fffffffff,1,28,NA
8326ddfffffffff,1,20,NA
8326ecfffffffff,1,20,NA
831badfffffffff,1,70,NA
831b33fffffffff,1,60,NA
8334d8fffffffff,1,50,NA
8334d1fffffffff,1,35,NA
8334d5fffffffff,1,30,NA
833466fffffffff,1,30,NA
833464fffffffff,1,25,NA
833465fffffffff,1,25,NA
8339b6fffffffff,1,25,NA
833ccafffffffff,1,40,NI
834069fffffffff,1,35,NI
836515fffffffff,1,20,WP
83ae0dfffffffff,1,0,SI
834795fffffffff,1,25,EP
83478dfffffffff,1,35,EP
834636fffffffff,1,35,EP
83471cfffffffff,1,30,EP
834702fffffffff,1,30,EP
834706fffffffff,1,28,EP
834704fffffffff,1,25,EP
83d425fffffffff,1,0,SP
83d533fffffffff,1,0,SP
83d530fffffffff,1,50,SP
83a72cfffffffff,1,43,SI
83a721fffffffff,1,38,SI
839d48fffffffff,1,30,SP
83b8b5fffffffff,1,25,SP
83b8a2fffffffff,1,25,SP
83b8a3fffffffff,1,25,SI
83b8aefffffffff,1,25,SI
83b8a8fffffffff,1,25,SI
83b8abfffffffff,1,25,SI
83b8f6fffffffff,1,25,SI
83aec8fffffffff,1,35,SI
83aeedfffffffff,1,50,SI
83aecefffffffff,1,33,SI
83d55efffffffff,1,40,SP
83d551fffffffff,1,0,SP
83a890fffffffff,1,25,SA
83a893fffffffff,1,25,SA
83a891fffffffff,1,30,SA
83a882fffffffff,1,30,SA
83a886fffffffff,1,30,SA
83a8b3fffffffff,1,30,SA
83a8b1fffffffff,1,30,SA
83a8b0fffffffff,1,30,SA
83a8b6fffffffff,1,30,SA
83a494fffffffff,1,30,SA
83a495fffffffff,1,30,SA
83a491fffffffff,1,30,SA
83a482fffffffff,1,33,SA
83a483fffffffff,1,35,SA
83a48efffffffff,1,38,SA
83a48cfffffffff,1,43,SA
83a48dfffffffff,1,45,SA
83a4f6fffffffff,1,45,SA
83d40dfffffffff,1,0,SP
83d40cfffffffff,1,35,SP
83d420fffffffff,1,0,SP
83cb11fffffffff,1,47,SI
83ca33fffffffff,1,0,SI
832b36fffffffff,1,40,NA
830e69fffffffff,1,40,NA
8354d2fffffffff,1,20,NA
83191dfffffffff,1,60,NA
83190efffffffff,1,60,NA
8309a6fffffffff,1,60,NA
831468fffffffff,1,0,WP
8322ecfffffffff,1,0,EP
8354defffffffff,1,20,NA
8354d3fffffffff,1,20,NA
837cd3fffffffff,1,20,NA
837cdefffffffff,1,23,NA
836300fffffffff,1,25,NI
836302fffffffff,1,20,NI
836315fffffffff,1,35,NI
836333fffffffff,1,48,NI
836305fffffffff,1,25,NI
838ceafffffffff,1,15,SI
83972cfffffffff,1,0,SI
83a729fffffffff,1,50,SI
83a728fffffffff,1,45,SI
83a72afffffffff,1,35,SI
83bca4fffffffff,1,43,SI
83bc85fffffffff,1,25,SI
83af90fffffffff,1,40,SI
83af93fffffffff,1,10,SI
83baa0fffffffff,1,45,SP
839542fffffffff,1,30,SI
831730fffffffff,1,0,WP
831498fffffffff,1,0,WP
8314c1fffffffff,1,0,WP
831632fffffffff,1,0,WP
832650fffffffff,1,20,NA
833419fffffffff,1,50,NA
833488fffffffff,1,55,NA
8386ebfffffffff,1,0,SI
838459fffffffff,1,15,SI
836391fffffffff,1,35,NI
836016fffffffff,1,40,NI
836012fffffffff,1,20,NI
837a94fffffffff,1,28,NI
837a86fffffffff,1,20,NI
83ca43fffffffff,1,50,SI
83ca59fffffffff,1,0,SI
83cc4cfffffffff,1,0,SI
83cc68fffffffff,1,48,SI
836998fffffffff,1,0,WP
836999fffffffff,1,0,WP
83b5b5fffffffff,1,0,SP
83c759fffffffff,1,0,SP
83bed0fffffffff,1,20,SP
83bed4fffffffff,1,20,SP
83bef2fffffffff,1,20,SP
83bef3fffffffff,1,0,SP
83bef0fffffffff,1,20,SP
83bef5fffffffff,1,0,SP
83bee6fffffffff,1,20,SP
83ca09fffffffff,1,37,SI
836991fffffffff,1,20,WP
83655efffffffff,1,30,NI
836c01fffffffff,1,20,EP
836c03fffffffff,1,20,EP
836c02fffffffff,1,25,EP
836c11fffffffff,1,25,EP
836c10fffffffff,1,25,EP
836ca5fffffffff,1,25,EP
837119fffffffff,1,30,EP
835774fffffffff,1,75,NA
831636fffffffff,1,0,WP
831626fffffffff,1,0,WP
831709fffffffff,1,0,WP
831750fffffffff,1,0,WP
831753fffffffff,1,0,WP
831612fffffffff,1,0,WP
836581fffffffff,1,23,WP
8362cdfffffffff,1,25,NI
8362eefffffffff,1,20,NI
8362e3fffffffff,1,20,NI
8362e2fffffffff,1,20,NI
837a9efffffffff,1,35,NI
836519fffffffff,1,20,NI
83aeb5fffffffff,1,25,SI
83ae84fffffffff,1,0,SI
